,id,trigger number,was followed,delay,e,n_date,n_hour,n_day,f_date,f_hour,f_day,group,send_time,viewed_time,age,gender,qual
2659,88,24,0.0,0,1,2014-12-18,19,Thu,1970-01-01,0,Thu,Occasional,19:29:01,0,43.0,Female,Postgraduate degree
2660,88,25,0.0,0,1,2014-12-21,18,Sun,1970-01-01,0,Thu,Occasional,18:50:01,0,43.0,Female,Postgraduate degree
2661,88,26,0.0,0,1,2014-12-24,20,Wed,1970-01-01,0,Thu,Occasional,20:13:17,0,43.0,Female,Postgraduate degree
2662,88,27,0.0,0,1,2014-12-27,18,Sat,1970-01-01,0,Thu,Occasional,18:32:00,0,43.0,Female,Postgraduate degree
2663,88,28,0.0,0,1,2014-12-30,19,Tue,1970-01-01,0,Thu,Occasional,19:18:00,0,43.0,Female,Postgraduate degree
2664,88,29,0.0,0,1,2015-02-01,18,Sun,1970-01-01,0,Thu,Occasional,18:22:01,0,43.0,Female,Postgraduate degree
2665,88,30,0.0,0,1,2015-05-01,20,Fri,1970-01-01,0,Thu,Occasional,20:58:01,0,43.0,Female,Postgraduate degree
2666,88,31,0.0,0,1,2015-08-01,20,Sat,1970-01-01,0,Thu,Occasional,20:28:01,0,43.0,Female,Postgraduate degree
2667,88,32,0.0,0,1,2015-11-01,18,Sun,1970-01-01,0,Thu,Occasional,18:52:01,0,43.0,Female,Postgraduate degree
2668,88,33,0.0,0,1,2015-01-14,19,Wed,1970-01-01,0,Thu,Occasional,19:39:02,0,43.0,Female,Postgraduate degree
2669,88,34,0.0,0,1,2015-01-17,18,Sat,1970-01-01,0,Thu,Occasional,18:35:59,0,43.0,Female,Postgraduate degree
2670,88,35,0.0,0,1,2015-01-20,18,Tue,1970-01-01,0,Thu,Occasional,18:27:42,0,43.0,Female,Postgraduate degree
2671,88,36,0.0,0,1,2015-01-23,20,Fri,1970-01-01,0,Thu,Occasional,20:36:01,0,43.0,Female,Postgraduate degree
2672,88,37,0.0,0,1,2015-01-26,20,Mon,1970-01-01,0,Thu,Occasional,20:31:01,0,43.0,Female,Postgraduate degree
2673,88,38,0.0,0,1,2015-01-29,20,Thu,1970-01-01,0,Thu,Occasional,20:18:00,0,43.0,Female,Postgraduate degree
2674,88,39,0.0,0,1,2015-01-02,18,Fri,1970-01-01,0,Thu,Occasional,18:19:02,0,43.0,Female,Postgraduate degree
2675,88,40,0.0,0,1,2015-04-02,19,Thu,1970-01-01,0,Thu,Occasional,19:05:01,0,43.0,Female,Postgraduate degree
2676,88,41,0.0,0,1,2015-07-02,19,Thu,1970-01-01,0,Thu,Occasional,19:25:01,0,43.0,Female,Postgraduate degree
2677,88,42,0.0,0,1,2015-10-02,19,Fri,1970-01-01,0,Thu,Occasional,19:32:01,0,43.0,Female,Postgraduate degree
2678,88,43,0.0,0,1,2015-02-13,19,Fri,1970-01-01,0,Thu,Occasional,19:19:01,0,43.0,Female,Postgraduate degree
2679,89,1,1.0,4746,1,2014-03-11,20,Tue,2014-03-11,22,Tue,Occasional,20:44:36,22:03:00,25.0,Female,Degree
2680,89,2,0.0,0,1,2014-06-11,19,Wed,1970-01-01,0,Thu,Occasional,19:59:30,0,25.0,Female,Degree
2681,89,3,0.0,0,1,2014-09-11,18,Thu,1970-01-01,0,Thu,Occasional,18:36:30,0,25.0,Female,Degree
2682,89,4,0.0,0,1,2014-12-11,18,Thu,1970-01-01,0,Thu,Occasional,18:54:01,0,25.0,Female,Degree
2683,89,5,0.0,0,1,2014-11-15,18,Sat,1970-01-01,0,Thu,Occasional,18:58:47,0,25.0,Female,Degree
2684,89,6,0.0,0,1,2014-11-18,18,Tue,1970-01-01,0,Thu,Occasional,18:37:01,0,25.0,Female,Degree
2685,89,7,0.0,0,1,2014-11-21,18,Fri,1970-01-01,0,Thu,Occasional,18:52:01,0,25.0,Female,Degree
2686,89,8,0.0,0,1,2014-11-24,18,Mon,1970-01-01,0,Thu,Occasional,18:06:30,0,25.0,Female,Degree
2687,89,9,0.0,0,1,2014-11-27,20,Thu,1970-01-01,0,Thu,Occasional,20:38:56,0,25.0,Female,Degree
2688,89,10,0.0,0,1,2014-11-30,20,Sun,1970-01-01,0,Thu,Occasional,20:08:19,0,25.0,Female,Degree
2689,89,11,0.0,0,1,2014-03-12,19,Wed,1970-01-01,0,Thu,Occasional,19:09:05,0,25.0,Female,Degree
2690,89,12,0.0,0,1,2014-06-12,18,Thu,1970-01-01,0,Thu,Occasional,18:49:04,0,25.0,Female,Degree
2691,89,13,0.0,0,1,2014-09-12,20,Fri,1970-01-01,0,Thu,Occasional,20:27:01,0,25.0,Female,Degree
2692,89,14,0.0,0,1,2014-12-12,18,Fri,1970-01-01,0,Thu,Occasional,18:50:01,0,25.0,Female,Degree
2693,89,15,0.0,0,1,2014-12-15,18,Mon,1970-01-01,0,Thu,Occasional,18:27:30,0,25.0,Female,Degree
2694,89,16,0.0,0,1,2014-12-18,20,Thu,1970-01-01,0,Thu,Occasional,20:52:30,0,25.0,Female,Degree
2695,89,17,0.0,0,1,2014-12-21,20,Sun,1970-01-01,0,Thu,Occasional,20:37:30,0,25.0,Female,Degree
2696,89,18,0.0,0,1,2014-12-24,20,Wed,1970-01-01,0,Thu,Occasional,20:28:30,0,25.0,Female,Degree
2697,89,19,0.0,0,1,2014-12-27,20,Sat,1970-01-01,0,Thu,Occasional,20:00:30,0,25.0,Female,Degree
2698,89,20,0.0,0,1,2014-12-30,18,Tue,1970-01-01,0,Thu,Occasional,18:02:24,0,25.0,Female,Degree
2699,89,21,0.0,0,1,2015-02-01,20,Sun,1970-01-01,0,Thu,Occasional,20:29:01,0,25.0,Female,Degree
2700,89,22,0.0,0,1,2015-05-01,19,Fri,1970-01-01,0,Thu,Occasional,19:22:44,0,25.0,Female,Degree
2701,89,23,0.0,0,1,2015-08-01,20,Sat,1970-01-01,0,Thu,Occasional,20:37:01,0,25.0,Female,Degree
2702,89,24,0.0,0,1,2015-11-01,19,Sun,1970-01-01,0,Thu,Occasional,19:21:30,0,25.0,Female,Degree
2703,89,25,0.0,0,1,2015-01-14,18,Wed,1970-01-01,0,Thu,Occasional,18:18:39,0,25.0,Female,Degree
2704,89,26,0.0,0,1,2015-01-17,18,Sat,1970-01-01,0,Thu,Occasional,18:59:30,0,25.0,Female,Degree
2705,89,27,0.0,0,1,2015-01-20,20,Tue,1970-01-01,0,Thu,Occasional,20:04:43,0,25.0,Female,Degree
2706,89,28,0.0,0,1,2015-01-23,19,Fri,1970-01-01,0,Thu,Occasional,19:15:01,0,25.0,Female,Degree
2707,89,29,0.0,0,1,2015-01-26,18,Mon,1970-01-01,0,Thu,Occasional,18:36:01,0,25.0,Female,Degree
2708,89,30,0.0,0,1,2015-01-29,20,Thu,1970-01-01,0,Thu,Occasional,20:01:30,0,25.0,Female,Degree
2709,89,31,0.0,0,1,2015-01-02,18,Fri,1970-01-01,0,Thu,Occasional,18:44:04,0,25.0,Female,Degree
2710,89,32,0.0,0,1,2015-04-02,20,Thu,1970-01-01,0,Thu,Occasional,20:25:30,0,25.0,Female,Degree
2711,89,33,0.0,0,1,2015-07-02,20,Thu,1970-01-01,0,Thu,Occasional,20:19:09,0,25.0,Female,Degree
2712,89,34,0.0,0,1,2015-10-02,18,Fri,1970-01-01,0,Thu,Occasional,18:23:03,0,25.0,Female,Degree
2713,89,35,0.0,0,1,2015-02-13,19,Fri,1970-01-01,0,Thu,Occasional,19:44:52,0,25.0,Female,Degree
2714,91,1,0.0,0,1,2014-09-26,15,Fri,1970-01-01,0,Thu,Daily,15:21:24,0,54.0,Male,No formal educational qualifications
2715,91,2,0.0,0,1,2014-09-27,14,Sat,1970-01-01,0,Thu,Daily,14:09:27,0,54.0,Male,No formal educational qualifications
2716,91,3,0.0,0,1,2014-09-28,13,Sun,1970-01-01,0,Thu,Daily,13:10:10,0,54.0,Male,No formal educational qualifications
2717,91,4,0.0,0,1,2014-09-29,14,Mon,1970-01-01,0,Thu,Daily,14:02:09,0,54.0,Male,No formal educational qualifications
2718,91,5,0.0,0,1,2014-09-30,18,Tue,1970-01-01,0,Thu,Daily,18:00:45,0,54.0,Male,No formal educational qualifications
2719,91,6,0.0,0,1,2014-01-10,19,Fri,1970-01-01,0,Thu,Daily,19:33:09,0,54.0,Male,No formal educational qualifications
2720,91,7,0.0,0,1,2014-02-10,18,Mon,1970-01-01,0,Thu,Daily,18:19:02,0,54.0,Male,No formal educational qualifications
2721,91,8,0.0,0,1,2014-03-10,19,Mon,1970-01-01,0,Thu,Daily,19:18:32,0,54.0,Male,No formal educational qualifications
2722,91,9,0.0,0,1,2014-04-10,18,Thu,1970-01-01,0,Thu,Daily,18:28:01,0,54.0,Male,No formal educational qualifications
2723,91,10,0.0,0,1,2014-05-10,19,Sat,1970-01-01,0,Thu,Daily,19:32:01,0,54.0,Male,No formal educational qualifications
2724,91,11,0.0,0,1,2014-06-10,18,Tue,1970-01-01,0,Thu,Daily,18:22:07,0,54.0,Male,No formal educational qualifications
2725,91,12,0.0,0,1,2014-07-10,19,Thu,1970-01-01,0,Thu,Daily,19:18:18,0,54.0,Male,No formal educational qualifications
2726,91,13,0.0,0,1,2014-08-10,18,Sun,1970-01-01,0,Thu,Daily,18:51:01,0,54.0,Male,No formal educational qualifications
2727,91,14,0.0,0,1,2014-09-10,18,Wed,1970-01-01,0,Thu,Daily,18:15:40,0,54.0,Male,No formal educational qualifications
2728,91,15,0.0,0,1,2014-10-10,18,Fri,1970-01-01,0,Thu,Daily,18:10:21,0,54.0,Male,No formal educational qualifications
2729,91,16,0.0,0,1,2014-11-10,18,Mon,1970-01-01,0,Thu,Daily,18:34:01,0,54.0,Male,No formal educational qualifications
2730,91,17,0.0,0,1,2014-12-10,18,Wed,1970-01-01,0,Thu,Daily,18:06:03,0,54.0,Male,No formal educational qualifications
2731,91,18,0.0,0,1,2014-10-13,18,Mon,1970-01-01,0,Thu,Daily,18:16:28,0,54.0,Male,No formal educational qualifications
2732,91,19,0.0,0,1,2014-10-14,18,Tue,1970-01-01,0,Thu,Daily,18:53:01,0,54.0,Male,No formal educational qualifications
2733,91,20,0.0,0,1,2014-10-15,19,Wed,1970-01-01,0,Thu,Daily,19:45:01,0,54.0,Male,No formal educational qualifications
2734,91,21,0.0,0,1,2014-10-16,19,Thu,1970-01-01,0,Thu,Daily,19:36:51,0,54.0,Male,No formal educational qualifications
2735,91,22,0.0,0,1,2014-10-17,19,Fri,1970-01-01,0,Thu,Daily,19:29:03,0,54.0,Male,No formal educational qualifications
2736,91,23,0.0,0,1,2014-10-18,19,Sat,1970-01-01,0,Thu,Daily,19:21:26,0,54.0,Male,No formal educational qualifications
2737,91,24,0.0,0,1,2014-10-19,19,Sun,1970-01-01,0,Thu,Daily,19:05:04,0,54.0,Male,No formal educational qualifications
2738,91,25,0.0,0,1,2014-10-20,19,Mon,1970-01-01,0,Thu,Daily,19:39:53,0,54.0,Male,No formal educational qualifications
2739,91,26,0.0,0,1,2014-10-21,19,Tue,1970-01-01,0,Thu,Daily,19:25:51,0,54.0,Male,No formal educational qualifications
2740,91,27,0.0,0,1,2014-10-22,19,Wed,1970-01-01,0,Thu,Daily,19:28:08,0,54.0,Male,No formal educational qualifications
2741,91,28,0.0,0,1,2014-10-23,18,Thu,1970-01-01,0,Thu,Daily,18:59:34,0,54.0,Male,No formal educational qualifications
2742,91,29,0.0,0,1,2014-10-24,19,Fri,1970-01-01,0,Thu,Daily,19:25:52,0,54.0,Male,No formal educational qualifications
2743,91,30,0.0,0,1,2014-10-25,18,Sat,1970-01-01,0,Thu,Daily,18:44:19,0,54.0,Male,No formal educational qualifications
2744,91,31,0.0,0,1,2014-10-26,19,Sun,1970-01-01,0,Thu,Daily,19:12:25,0,54.0,Male,No formal educational qualifications
2745,91,32,0.0,0,1,2014-10-27,18,Mon,1970-01-01,0,Thu,Daily,18:46:10,0,54.0,Male,No formal educational qualifications
2746,91,33,0.0,0,1,2014-10-28,19,Tue,1970-01-01,0,Thu,Daily,19:24:53,0,54.0,Male,No formal educational qualifications
2747,91,34,0.0,0,1,2014-10-29,18,Wed,1970-01-01,0,Thu,Daily,18:04:12,0,54.0,Male,No formal educational qualifications
2748,91,35,0.0,0,1,2014-10-30,18,Thu,1970-01-01,0,Thu,Daily,18:44:32,0,54.0,Male,No formal educational qualifications
2749,91,36,0.0,0,1,2014-10-31,19,Fri,1970-01-01,0,Thu,Daily,19:50:28,0,54.0,Male,No formal educational qualifications
2750,92,1,0.0,0,1,2014-09-25,20,Thu,1970-01-01,0,Thu,Daily,20:01:03,0,45.0,Female,Degree
2751,93,1,1.0,4316,1,2014-09-25,14,Thu,2014-09-25,15,Thu,Intelligent,14:36:42,15:48:00,37.0,Male,Degree
2752,93,2,0.0,0,1,2014-09-25,20,Thu,1970-01-01,0,Thu,Intelligent,20:15:08,0,37.0,Male,Degree
2753,93,3,0.0,0,1,2014-09-26,20,Fri,1970-01-01,0,Thu,Intelligent,20:03:16,0,37.0,Male,Degree
2754,93,4,0.0,0,1,2014-09-29,13,Mon,1970-01-01,0,Thu,Intelligent,13:20:37,0,37.0,Male,Degree
2755,93,5,0.0,0,1,2014-01-10,15,Fri,1970-01-01,0,Thu,Intelligent,15:23:53,0,37.0,Male,Degree
2756,93,6,0.0,0,1,2014-03-10,15,Mon,1970-01-01,0,Thu,Intelligent,15:42:09,0,37.0,Male,Degree
2757,93,7,1.0,87648,1,2014-05-10,20,Sat,2014-06-10,20,Tue,Intelligent,20:12:25,20:33:00,37.0,Male,Degree
2758,93,8,0.0,0,1,2014-07-10,20,Thu,1970-01-01,0,Thu,Intelligent,20:35:39,0,37.0,Male,Degree
2759,93,9,0.0,0,1,2014-10-10,17,Fri,1970-01-01,0,Thu,Intelligent,17:05:15,0,37.0,Male,Degree
2760,93,10,0.0,0,1,2014-12-10,18,Wed,1970-01-01,0,Thu,Intelligent,18:47:54,0,37.0,Male,Degree
2761,93,11,0.0,0,1,2014-10-14,21,Tue,1970-01-01,0,Thu,Intelligent,21:33:08,0,37.0,Male,Degree
2762,93,12,0.0,0,1,2014-10-17,16,Fri,1970-01-01,0,Thu,Intelligent,16:04:08,0,37.0,Male,Degree
2763,93,13,0.0,0,1,2014-10-19,18,Sun,1970-01-01,0,Thu,Intelligent,18:24:29,0,37.0,Male,Degree
2764,93,14,1.0,5479,1,2014-10-21,19,Tue,2014-10-21,20,Tue,Intelligent,19:20:54,20:52:00,37.0,Male,Degree
2765,93,15,0.0,0,1,2014-10-23,19,Thu,1970-01-01,0,Thu,Intelligent,19:54:03,0,37.0,Male,Degree
2766,93,16,1.0,10669,1,2014-10-26,17,Sun,2014-10-26,19,Sun,Intelligent,17:01:25,19:59:00,37.0,Male,Degree
2767,93,17,0.0,0,1,2014-10-28,19,Tue,1970-01-01,0,Thu,Intelligent,19:55:56,0,37.0,Male,Degree
2768,93,18,1.0,14,1,2014-10-31,11,Fri,2014-10-31,11,Fri,Intelligent,11:37:03,11:37:00,37.0,Male,Degree
2769,93,19,1.0,133,1,2014-10-31,16,Fri,2014-10-31,16,Fri,Intelligent,16:31:48,16:34:00,37.0,Male,Degree
2770,93,20,0.0,0,1,2014-02-11,11,Tue,1970-01-01,0,Thu,Intelligent,11:09:18,0,37.0,Male,Degree
2771,93,21,1.0,297,1,2014-03-11,11,Tue,2014-03-11,11,Tue,Intelligent,11:15:52,11:20:00,37.0,Male,Degree
2772,93,22,0.0,0,1,2014-05-11,11,Sun,1970-01-01,0,Thu,Intelligent,11:54:24,0,37.0,Male,Degree
2773,93,23,1.0,1905,1,2014-07-11,17,Fri,2014-07-11,18,Fri,Intelligent,17:39:30,18:11:00,37.0,Male,Degree
2774,93,24,0.0,0,1,2014-09-11,17,Thu,1970-01-01,0,Thu,Intelligent,17:59:46,0,37.0,Male,Degree
2775,93,25,0.0,0,1,2014-11-13,17,Thu,1970-01-01,0,Thu,Intelligent,17:13:17,0,37.0,Male,Degree
2776,93,26,1.0,1492,1,2014-11-15,18,Sat,2014-11-15,18,Sat,Intelligent,18:27:07,18:51:00,37.0,Male,Degree
2777,93,27,0.0,0,1,2014-11-18,10,Tue,1970-01-01,0,Thu,Intelligent,10:44:58,0,37.0,Male,Degree
2778,93,28,0.0,0,1,2014-11-20,14,Thu,1970-01-01,0,Thu,Intelligent,14:54:16,0,37.0,Male,Degree
2779,93,29,0.0,0,1,2014-11-22,16,Sat,1970-01-01,0,Thu,Intelligent,16:37:10,0,37.0,Male,Degree
2780,93,30,0.0,0,1,2014-11-24,18,Mon,1970-01-01,0,Thu,Intelligent,18:40:24,0,37.0,Male,Degree
2781,93,31,0.0,0,1,2014-11-26,19,Wed,1970-01-01,0,Thu,Intelligent,19:06:02,0,37.0,Male,Degree
2782,93,32,0.0,0,1,2014-11-29,10,Sat,1970-01-01,0,Thu,Intelligent,10:27:20,0,37.0,Male,Degree
2783,93,33,0.0,0,1,2014-01-12,12,Sun,1970-01-01,0,Thu,Intelligent,12:10:45,0,37.0,Male,Degree
2784,93,34,0.0,0,1,2014-03-12,12,Wed,1970-01-01,0,Thu,Intelligent,12:28:33,0,37.0,Male,Degree
2785,93,35,0.0,0,1,2014-05-12,20,Mon,1970-01-01,0,Thu,Intelligent,20:09:50,0,37.0,Male,Degree
2786,93,36,0.0,0,1,2014-08-12,14,Tue,1970-01-01,0,Thu,Intelligent,14:17:20,0,37.0,Male,Degree
2787,93,37,0.0,0,1,2014-10-12,15,Sun,1970-01-01,0,Thu,Intelligent,15:17:34,0,37.0,Male,Degree
2788,93,38,0.0,0,1,2014-12-12,15,Fri,1970-01-01,0,Thu,Intelligent,15:56:02,0,37.0,Male,Degree
2789,94,1,1.0,6196,1,2014-09-25,13,Thu,2014-09-25,15,Thu,Intelligent,13:49:43,15:32:00,34.0,Female,Postgraduate degree
2790,96,1,0.0,0,1,2014-09-24,20,Wed,1970-01-01,0,Thu,Daily,20:30:00,0,39.0,Male,Degree
2791,96,2,1.0,12083,1,2014-09-25,10,Thu,2014-09-25,13,Thu,Daily,10:20:05,13:41:00,39.0,Male,Degree
2792,96,3,0.0,0,1,2014-09-26,13,Fri,1970-01-01,0,Thu,Daily,13:18:06,0,39.0,Male,Degree
2793,96,4,1.0,7929,1,2014-09-27,18,Sat,2014-09-27,20,Sat,Daily,18:26:44,20:38:00,39.0,Male,Degree
2794,96,5,1.0,701,1,2014-09-28,19,Sun,2014-09-28,19,Sun,Daily,19:16:25,19:28:00,39.0,Male,Degree
2795,96,6,0.0,0,1,2014-09-29,20,Mon,1970-01-01,0,Thu,Daily,20:18:10,0,39.0,Male,Degree
2796,96,7,0.0,0,1,2014-09-30,19,Tue,1970-01-01,0,Thu,Daily,19:33:56,0,39.0,Male,Degree
2797,96,8,0.0,0,1,2014-01-10,18,Fri,1970-01-01,0,Thu,Daily,18:20:03,0,39.0,Male,Degree
2798,96,9,0.0,0,1,2014-02-10,19,Mon,1970-01-01,0,Thu,Daily,19:57:01,0,39.0,Male,Degree
2799,96,10,0.0,0,1,2014-03-10,18,Mon,1970-01-01,0,Thu,Daily,18:47:02,0,39.0,Male,Degree
2800,96,11,0.0,0,1,2014-04-10,19,Thu,1970-01-01,0,Thu,Daily,19:48:01,0,39.0,Male,Degree
2801,96,12,0.0,0,1,2014-05-10,18,Sat,1970-01-01,0,Thu,Daily,18:16:45,0,39.0,Male,Degree
2802,96,13,0.0,0,1,2014-06-10,20,Tue,1970-01-01,0,Thu,Daily,20:52:05,0,39.0,Male,Degree
2803,96,14,0.0,0,1,2014-07-10,19,Thu,1970-01-01,0,Thu,Daily,19:41:11,0,39.0,Male,Degree
2804,96,15,0.0,0,1,2014-08-10,18,Sun,1970-01-01,0,Thu,Daily,18:31:18,0,39.0,Male,Degree
2805,96,16,0.0,0,1,2014-09-10,19,Wed,1970-01-01,0,Thu,Daily,19:21:03,0,39.0,Male,Degree
2806,96,17,0.0,0,1,2014-10-10,18,Fri,1970-01-01,0,Thu,Daily,18:37:35,0,39.0,Male,Degree
2807,96,18,1.0,1757,1,2014-11-10,20,Mon,2014-11-10,21,Mon,Daily,20:33:11,21:02:00,39.0,Male,Degree
2808,96,19,0.0,0,1,2014-12-10,18,Wed,1970-01-01,0,Thu,Daily,18:56:03,0,39.0,Male,Degree
2809,96,20,0.0,0,1,2014-10-13,19,Mon,1970-01-01,0,Thu,Daily,19:03:01,0,39.0,Male,Degree
2810,96,21,0.0,0,1,2014-02-11,18,Tue,1970-01-01,0,Thu,Daily,18:33:58,0,39.0,Male,Degree
2811,96,22,0.0,0,1,2014-03-11,20,Tue,1970-01-01,0,Thu,Daily,20:32:07,0,39.0,Male,Degree
2812,96,23,0.0,0,1,2014-04-11,20,Fri,1970-01-01,0,Thu,Daily,20:02:13,0,39.0,Male,Degree
2813,96,24,1.0,88,1,2014-05-11,19,Sun,2014-05-11,19,Sun,Daily,19:53:58,19:55:00,39.0,Male,Degree
2814,96,25,1.0,3798,1,2014-06-11,19,Wed,2014-06-11,20,Wed,Daily,19:30:54,20:34:00,39.0,Male,Degree
2815,96,26,0.0,0,1,2014-07-11,18,Fri,1970-01-01,0,Thu,Daily,18:44:14,0,39.0,Male,Degree
2816,96,27,0.0,0,1,2014-08-11,18,Mon,1970-01-01,0,Thu,Daily,18:48:01,0,39.0,Male,Degree
2830,98,1,0.0,0,1,2014-09-25,20,Thu,1970-01-01,0,Thu,Occasional,20:25:00,0,45.0,Male,GCSEs / O levels or similar
2831,98,2,0.0,0,1,2014-09-28,19,Sun,1970-01-01,0,Thu,Occasional,19:20:33,0,45.0,Male,GCSEs / O levels or similar
2832,98,3,0.0,0,1,2014-01-10,17,Fri,1970-01-01,0,Thu,Occasional,17:31:09,0,45.0,Male,GCSEs / O levels or similar
2833,98,4,0.0,0,1,2014-04-10,18,Thu,1970-01-01,0,Thu,Occasional,18:39:36,0,45.0,Male,GCSEs / O levels or similar
2834,98,5,0.0,0,1,2014-07-10,17,Thu,1970-01-01,0,Thu,Occasional,17:29:00,0,45.0,Male,GCSEs / O levels or similar
2835,98,6,0.0,0,1,2014-10-10,18,Fri,1970-01-01,0,Thu,Occasional,18:01:52,0,45.0,Male,GCSEs / O levels or similar
2836,98,7,0.0,0,1,2014-10-13,19,Mon,1970-01-01,0,Thu,Occasional,19:54:20,0,45.0,Male,GCSEs / O levels or similar
2837,98,8,0.0,0,1,2014-10-16,20,Thu,1970-01-01,0,Thu,Occasional,20:53:52,0,45.0,Male,GCSEs / O levels or similar
2838,98,9,0.0,0,1,2014-10-19,20,Sun,1970-01-01,0,Thu,Occasional,20:37:00,0,45.0,Male,GCSEs / O levels or similar
2839,98,10,0.0,0,1,2014-10-22,20,Wed,1970-01-01,0,Thu,Occasional,20:28:00,0,45.0,Male,GCSEs / O levels or similar
2840,98,11,0.0,0,1,2014-10-25,19,Sat,1970-01-01,0,Thu,Occasional,19:21:00,0,45.0,Male,GCSEs / O levels or similar
2841,98,12,0.0,0,1,2014-03-11,20,Tue,1970-01-01,0,Thu,Occasional,20:52:35,0,45.0,Male,GCSEs / O levels or similar
2842,98,13,0.0,0,1,2014-06-11,19,Wed,1970-01-01,0,Thu,Occasional,19:55:01,0,45.0,Male,GCSEs / O levels or similar
2843,98,14,0.0,0,1,2014-09-11,18,Thu,1970-01-01,0,Thu,Occasional,18:12:20,0,45.0,Male,GCSEs / O levels or similar
2844,98,15,0.0,0,1,2014-12-11,20,Thu,1970-01-01,0,Thu,Occasional,20:55:01,0,45.0,Male,GCSEs / O levels or similar
2845,98,16,1.0,3574,1,2014-11-15,18,Sat,2014-11-15,19,Sat,Occasional,18:57:01,19:56:00,45.0,Male,GCSEs / O levels or similar
2846,98,17,0.0,0,1,2014-11-18,18,Tue,1970-01-01,0,Thu,Occasional,18:19:10,0,45.0,Male,GCSEs / O levels or similar
2847,98,18,0.0,0,1,2014-11-21,18,Fri,1970-01-01,0,Thu,Occasional,18:40:01,0,45.0,Male,GCSEs / O levels or similar
2848,98,19,0.0,0,1,2014-11-24,18,Mon,1970-01-01,0,Thu,Occasional,18:05:00,0,45.0,Male,GCSEs / O levels or similar
2849,98,20,0.0,0,1,2014-11-27,19,Thu,1970-01-01,0,Thu,Occasional,19:28:01,0,45.0,Male,GCSEs / O levels or similar
2850,98,21,0.0,0,1,2014-11-30,20,Sun,1970-01-01,0,Thu,Occasional,20:50:01,0,45.0,Male,GCSEs / O levels or similar
2851,98,22,0.0,0,1,2014-03-12,18,Wed,1970-01-01,0,Thu,Occasional,18:23:58,0,45.0,Male,GCSEs / O levels or similar
2852,98,23,0.0,0,1,2014-06-12,18,Thu,1970-01-01,0,Thu,Occasional,18:31:27,0,45.0,Male,GCSEs / O levels or similar
2853,98,24,0.0,0,1,2014-09-12,19,Fri,1970-01-01,0,Thu,Occasional,19:57:00,0,45.0,Male,GCSEs / O levels or similar
2854,98,25,0.0,0,1,2014-12-12,19,Fri,1970-01-01,0,Thu,Occasional,19:25:00,0,45.0,Male,GCSEs / O levels or similar
2855,98,26,0.0,0,1,2014-12-15,20,Mon,1970-01-01,0,Thu,Occasional,20:48:00,0,45.0,Male,GCSEs / O levels or similar
2856,98,27,0.0,0,1,2014-12-18,20,Thu,1970-01-01,0,Thu,Occasional,20:46:58,0,45.0,Male,GCSEs / O levels or similar
2857,98,28,0.0,0,1,2014-12-21,18,Sun,1970-01-01,0,Thu,Occasional,18:37:00,0,45.0,Male,GCSEs / O levels or similar
2858,99,1,1.0,21,1,2014-10-11,18,Sat,2014-10-11,18,Sat,Daily,18:35:20,18:35:00,40.0,Female,A levels or similar
2859,99,2,0.0,0,1,2014-11-11,18,Tue,1970-01-01,0,Thu,Daily,18:04:10,0,40.0,Female,A levels or similar
2860,99,3,0.0,0,1,2014-12-11,19,Thu,1970-01-01,0,Thu,Daily,19:41:11,0,40.0,Female,A levels or similar
2861,99,4,0.0,0,1,2014-11-13,20,Thu,1970-01-01,0,Thu,Daily,20:57:37,0,40.0,Female,A levels or similar
2862,99,5,0.0,0,1,2014-11-14,20,Fri,1970-01-01,0,Thu,Daily,20:04:22,0,40.0,Female,A levels or similar
2863,99,6,0.0,0,1,2014-11-15,18,Sat,1970-01-01,0,Thu,Daily,18:40:09,0,40.0,Female,A levels or similar
2864,99,7,0.0,0,1,2014-11-16,19,Sun,1970-01-01,0,Thu,Daily,19:59:02,0,40.0,Female,A levels or similar
2865,99,8,0.0,0,1,2014-11-17,19,Mon,1970-01-01,0,Thu,Daily,19:40:09,0,40.0,Female,A levels or similar
2866,99,9,0.0,0,1,2014-11-18,18,Tue,1970-01-01,0,Thu,Daily,18:40:15,0,40.0,Female,A levels or similar
2867,99,10,0.0,0,1,2014-11-19,18,Wed,1970-01-01,0,Thu,Daily,18:05:31,0,40.0,Female,A levels or similar
2868,99,11,0.0,0,1,2014-11-20,20,Thu,1970-01-01,0,Thu,Daily,20:47:50,0,40.0,Female,A levels or similar
2869,99,12,0.0,0,1,2014-11-21,18,Fri,1970-01-01,0,Thu,Daily,18:41:53,0,40.0,Female,A levels or similar
2870,99,13,0.0,0,1,2014-11-22,18,Sat,1970-01-01,0,Thu,Daily,18:09:37,0,40.0,Female,A levels or similar
2871,99,14,0.0,0,1,2014-11-23,18,Sun,1970-01-01,0,Thu,Daily,18:57:44,0,40.0,Female,A levels or similar
2872,99,15,0.0,0,1,2014-11-24,19,Mon,1970-01-01,0,Thu,Daily,19:18:29,0,40.0,Female,A levels or similar
2873,99,16,0.0,0,1,2014-11-25,18,Tue,1970-01-01,0,Thu,Daily,18:07:40,0,40.0,Female,A levels or similar
2874,99,17,0.0,0,1,2014-11-26,19,Wed,1970-01-01,0,Thu,Daily,19:50:24,0,40.0,Female,A levels or similar
2875,99,18,0.0,0,1,2014-11-27,18,Thu,1970-01-01,0,Thu,Daily,18:26:42,0,40.0,Female,A levels or similar
