id,activity id,page,activity type,status,time,status,time,seconds on page,session number,time since last log
96,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,02-11-14 14:08:36.725,complete,02-11-14 14:08:43.906,7,7,0.20
96,BreatheTry,3 Minute Breathing Space - Try it out,info,start,02-11-14 14:08:43.944,complete,02-11-14 14:09:38.162,55,7,0.04
96,BreatheRate,Rate 3 Minute Breathing Space,survey,start,02-11-14 14:09:38.214,complete,02-11-14 14:09:43.933,5,7,0.05
96,ToolUnlockAlert,Tool Unlocked,info,start,02-11-14 14:09:44.064,,,0,7,0.13
96,ToolUnlockAlert,Tool Unlocked,info,start,02-11-14 14:09:44.094,complete,02-11-14 14:09:48.836,4,7,0.03
96,breathe msg 1 label,breathe_msg_1_label,info,start,05-11-14 19:55:26.993,,,0,8,279938.16
96,breathe msg 2 label,breathe_msg_2_label,info,start,05-11-14 19:55:27.161,back,05-11-14 19:55:36.527,9,8,0.17
96,bodyscan msg 1 label,bodyscan_msg_1_label,info,start,06-11-14 20:34:12.997,,,0,9,88716.47
96,bodyscan msg 2 label,bodyscan_msg_2_label,info,start,06-11-14 20:34:13.183,back,06-11-14 20:34:14.997,1,9,0.19
97,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,18-09-14 21:49:43.393,,,0,1,0.00
97,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,18-09-14 21:49:43.843,complete,18-09-14 21:50:18.457,35,1,0.45
97,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,18-09-14 21:50:18.656,complete,18-09-14 21:50:52.516,34,1,0.20
97,BreatheSequence,3 Minute Breathing Space,sequence,start,18-09-14 21:50:55.307,,,0,1,2.79
97,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,18-09-14 21:51:00.864,,,0,1,5.56
97,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,18-09-14 21:51:01.440,complete,18-09-14 21:51:11.517,10,1,0.58
97,BreatheTry,3 Minute Breathing Space - Try it out,info,start,18-09-14 21:51:11.596,back,18-09-14 21:51:28.686,17,1,0.08
97,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,18-09-14 21:51:28.737,complete,18-09-14 21:51:30.721,2,1,0.05
97,BreatheTry,3 Minute Breathing Space - Try it out,info,start,18-09-14 21:51:30.787,complete,18-09-14 21:51:32.836,2,1,0.07
97,BreatheRate,Rate 3 Minute Breathing Space,survey,start,18-09-14 21:51:32.885,back,18-09-14 21:51:36.092,4,1,0.05
97,BreatheTry,3 Minute Breathing Space - Try it out,info,start,18-09-14 21:51:36.146,back,18-09-14 21:51:37.223,1,1,0.05
97,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,18-09-14 21:51:37.296,back,18-09-14 21:51:38.403,1,1,0.07
97,CWOAbout,About Connect With Others,info,start,18-09-14 21:51:40.616,,,0,1,2.21
97,CWOAbout,About Connect With Others,info,start,18-09-14 21:51:41.106,complete,18-09-14 21:52:03.568,22,1,0.49
97,CWOPlanner,Your Plans,planner,start,18-09-14 21:52:03.726,back,18-09-14 21:52:10.629,7,1,0.16
97,CWOAbout,About Connect With Others,info,start,18-09-14 21:52:10.786,back,18-09-14 21:52:12.165,2,1,0.16
97,KindAbout,Self Kindness - Desciption,info,start,18-09-14 21:52:14.107,,,0,1,1.94
97,KindAbout,Self Kindness - Desciption,info,start,18-09-14 21:52:14.646,complete,18-09-14 21:52:24.614,10,1,0.54
97,KindTry1,Self Kindness - Try it out,info,start,18-09-14 21:52:24.721,complete,18-09-14 21:52:27.746,3,1,0.11
97,KindTry2,Self Kindness - Try it out,info,start,18-09-14 21:52:27.856,complete,18-09-14 21:52:30.871,3,1,0.11
97,KindRate,Rate Self Kindness,survey,start,18-09-14 21:52:30.956,back,18-09-14 21:52:33.439,3,1,0.09
97,bodyscan_unlock_FromNotif,bodyscan_unlock_label,sequence,start,18-09-14 21:52:33.519,,,0,1,0.08
97,bodyscan unlock msg 1 label,bodyscan_unlock_msg_1_label,info,start,28-09-14 11:10:18.414,,,0,2,825464.90
98,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,03-09-14 15:41:20.443,,,0,1,0.00
98,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,03-09-14 15:41:20.923,complete,03-09-14 15:42:41.884,81,1,0.48
98,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,03-09-14 15:42:41.964,complete,03-09-14 15:45:12.726,151,1,0.08
98,Settings,Settings,settings,start,03-09-14 15:45:18.625,,,0,1,5.90
98,ToolsMenu,Tools,menu,start,03-09-14 15:45:30.351,,,0,1,11.73
98,WalkSequence,Walking With Awareness,sequence,start,03-09-14 15:46:16.438,,,0,1,46.09
98,WalkAbout,Walking with awareness - Desciption,info,start,03-09-14 15:46:23.922,,,0,1,7.48
98,WalkAbout,Walking with awareness - Desciption,info,start,03-09-14 15:46:24.466,complete,03-09-14 15:46:31.857,7,1,0.54
98,WalkTry,Walking with awareness - Try it out,info,start,03-09-14 15:46:31.977,complete,03-09-14 15:46:34.396,3,1,0.12
98,WalkRate,Rate walking with awareness,survey,start,03-09-14 15:46:34.478,back,03-09-14 15:46:37.765,3,1,0.08
98,WalkTry,Walking with awareness - Try it out,info,start,03-09-14 15:46:37.848,back,03-09-14 15:46:39.453,2,1,0.08
98,WalkAbout,Walking with awareness - Desciption,info,start,03-09-14 15:46:39.556,back,03-09-14 15:46:40.409,1,1,0.10
98,CWOAbout,About Connect With Others,info,start,03-09-14 15:46:42.752,,,0,1,2.34
98,CWOAbout,About Connect With Others,info,start,03-09-14 15:46:43.346,back,03-09-14 15:46:47.148,4,1,0.59
98,bodyscan unlock msg 1 label,bodyscan_unlock_msg_1_label,info,start,15-11-14 19:56:35.983,,,0,2,6325788.84
98,bodyscan unlock msg 1 label,bodyscan_unlock_msg_1_label,info,start,15-11-14 19:56:36.542,back,15-11-14 19:56:57.417,21,2,0.56
99,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,10-11-14 15:07:34.548,,,0,1,0.00
99,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,10-11-14 15:07:34.714,complete,10-11-14 15:07:48.341,14,1,0.17
99,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,10-11-14 15:07:48.373,complete,10-11-14 15:08:16.002,28,1,0.03
99,WalkSequence,Walking With Awareness,sequence,start,10-11-14 15:08:19.174,,,0,1,3.17
99,WalkAbout,Walking with awareness - Desciption,info,start,10-11-14 15:08:23.174,,,0,1,4.00
99,WalkAbout,Walking with awareness - Desciption,info,start,10-11-14 15:08:23.373,complete,10-11-14 15:08:29.375,6,1,0.20
99,WalkTry,Walking with awareness - Try it out,info,start,10-11-14 15:08:29.403,complete,10-11-14 15:08:33.290,4,1,0.03
99,WalkRate,Rate walking with awareness,survey,start,10-11-14 15:08:33.323,back,10-11-14 15:08:35.483,2,1,0.03
99,breathe_FromNotif,breathe_label,sequence,start,10-11-14 15:08:35.513,,,0,1,0.03
99,breathe msg 1 label,breathe_msg_1_label,info,start,10-11-14 18:35:41.573,,,0,2,12426.06
99,breathe msg 1 label,breathe_msg_1_label,info,start,10-11-14 18:35:41.703,complete,10-11-14 18:35:51.075,10,2,0.13
99,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,10-11-14 18:35:51.433,,,0,2,0.36
99,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,10-11-14 18:35:51.563,complete,10-11-14 18:36:04.430,13,2,0.13
99,BreatheTry,3 Minute Breathing Space - Try it out,info,start,10-11-14 18:36:04.483,complete,10-11-14 18:36:23.493,19,2,0.05
99,BreatheRate,Rate 3 Minute Breathing Space,survey,start,10-11-14 18:36:23.523,complete,10-11-14 18:36:26.740,3,2,0.03
99,ToolUnlockAlert,Tool Unlocked,info,start,10-11-14 18:36:26.933,,,0,2,0.19
99,ToolUnlockAlert,Tool Unlocked,info,start,10-11-14 18:36:26.963,complete,10-11-14 18:36:29.213,3,2,0.03
99,KindAbout,Self Kindness - Desciption,info,start,10-11-14 18:36:34.730,,,0,2,5.52
99,KindAbout,Self Kindness - Desciption,info,start,10-11-14 18:36:34.984,back,10-11-14 18:36:40.206,6,2,0.25
99,CWOAbout,About Connect With Others,info,start,10-11-14 18:36:41.873,,,0,2,1.67
99,CWOAbout,About Connect With Others,info,start,10-11-14 18:36:42.023,back,10-11-14 18:36:44.504,2,2,0.15
99,MonitorAbout,My Daily Reactions - Desciption,info,start,10-11-14 18:36:47.453,,,0,2,2.95
99,MonitorAbout,My Daily Reactions - Desciption,info,start,10-11-14 18:36:47.633,complete,10-11-14 18:37:01.315,14,2,0.18
99,MonitorReactions,My Daily Reactions - Your Reactions,survey,start,10-11-14 18:37:01.344,back,10-11-14 18:37:04.771,3,2,0.03
99,ToolsMenu,Tools,menu,start,10-11-14 18:37:04.813,,,0,2,0.04
99,KindSequence,Self Kindness,sequence,start,11-11-14 17:23:04.864,,,0,3,81960.05
99,KindAbout,Self Kindness - Desciption,info,start,11-11-14 17:23:09.069,,,0,3,4.20
99,KindAbout,Self Kindness - Desciption,info,start,11-11-14 17:23:09.259,back,11-11-14 17:23:14.006,5,3,0.19
99,MonitorAbout,My Daily Reactions - Desciption,info,start,11-11-14 17:23:15.374,,,0,3,1.37
99,MonitorAbout,My Daily Reactions - Desciption,info,start,11-11-14 17:23:15.523,complete,11-11-14 17:23:27.180,12,3,0.15
99,MonitorReactions,My Daily Reactions - Your Reactions,survey,start,11-11-14 17:23:27.213,back,11-11-14 17:23:41.636,14,3,0.03
99,MonitorAbout,My Daily Reactions - Desciption,info,start,11-11-14 17:23:41.663,complete,11-11-14 17:23:43.580,2,3,0.03
99,MonitorReactions,My Daily Reactions - Your Reactions,survey,start,11-11-14 17:23:43.613,complete,11-11-14 17:23:51.100,8,3,0.03
99,MonitorRate,Rate My Daily Reactions,survey,start,11-11-14 17:23:51.133,back,11-11-14 17:23:54.755,3,3,0.03
99,MonitorReactions,My Daily Reactions - Your Reactions,survey,start,11-11-14 17:23:54.783,back,11-11-14 17:23:56.028,2,3,0.03
100,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,04-09-14 16:51:34.708,,,0,1,0.00
100,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,04-09-14 16:51:35.036,complete,04-09-14 16:52:11.362,36,1,0.33
100,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,04-09-14 16:52:11.418,complete,04-09-14 16:52:57.067,46,1,0.06
100,ToolsMenu,Tools,menu,start,04-09-14 16:53:01.912,,,0,1,4.85
100,WalkSequence,Walking With Awareness,sequence,start,05-09-14 14:00:13.291,,,0,2,76031.38
100,WalkAbout,Walking with awareness - Desciption,info,start,05-09-14 14:00:17.173,,,0,2,3.88
100,WalkAbout,Walking with awareness - Desciption,info,start,05-09-14 14:00:17.568,complete,05-09-14 14:00:23.902,6,2,0.39
100,WalkTry,Walking with awareness - Try it out,info,start,05-09-14 14:00:23.941,complete,05-09-14 14:00:47.113,24,2,0.04
100,WalkRate,Rate walking with awareness,survey,start,05-09-14 14:00:47.166,complete,05-09-14 14:00:57.830,10,2,0.05
100,ToolUnlockAlert,Tool Unlocked,info,start,05-09-14 14:00:58.109,,,0,2,0.28
100,ToolUnlockAlert,Tool Unlocked,info,start,05-09-14 14:00:58.144,complete,05-09-14 14:01:04.814,6,2,0.04
100,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,05-09-14 14:01:08.308,,,0,2,3.49
100,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,05-09-14 14:01:08.637,complete,05-09-14 14:01:15.187,7,2,0.33
101,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,22-09-14 16:07:50.971,,,0,1,0.00
101,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,22-09-14 16:07:52.619,complete,22-09-14 16:08:05.909,13,1,1.65
101,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,22-09-14 16:08:05.995,complete,22-09-14 16:19:15.388,670,2,0.09
101,KindSequence,Self Kindness,sequence,start,22-09-14 16:19:19.429,,,0,2,4.04
101,KindAbout,Self Kindness - Desciption,info,start,22-09-14 16:19:25.704,,,0,2,6.28
101,KindAbout,Self Kindness - Desciption,info,start,22-09-14 16:19:26.371,complete,22-09-14 16:19:43.555,17,2,0.67
101,bodyscan_unlock_FromNotif,bodyscan_unlock_label,sequence,start,22-09-14 16:19:43.649,,,0,2,0.09
101,bodyscan unlock msg 1 label,bodyscan_unlock_msg_1_label,info,start,04-10-14 19:47:54.178,,,0,3,1049290.53
101,bodyscan_unlock_FromNotif,bodyscan_unlock_label,sequence,start,04-10-14 19:47:54.529,,,0,3,0.35
101,bodyscan unlock msg 1 label,bodyscan_unlock_msg_1_label,info,start,18-10-14 19:06:26.228,,,0,4,1207111.70
101,bodyscan unlock msg 1 label,bodyscan_unlock_msg_1_label,info,start,18-10-14 19:06:26.647,complete,18-10-14 19:06:35.585,9,4,0.42
101,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,18-10-14 19:06:35.762,,,0,4,0.18
101,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,18-10-14 19:06:36.738,complete,18-10-14 19:06:42.209,6,4,0.98
101,BreatheTry,3 Minute Breathing Space - Try it out,info,start,18-10-14 19:06:42.793,back,18-10-14 19:06:45.474,3,4,0.58
101,positive_unlock_FromNotif,positive_unlock_label,sequence,start,18-10-14 19:06:45.894,,,0,4,0.42
101,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,22-11-14 11:38:05.140,,,0,5,3000679.25
101,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,22-11-14 11:38:05.499,complete,22-11-14 11:38:17.044,12,5,0.36
101,PositiveAbout,About Positive Thinking,info,start,22-11-14 11:38:17.198,,,0,5,0.15
101,PositiveAbout,About Positive Thinking,info,start,22-11-14 11:38:17.624,complete,22-11-14 11:38:25.724,8,5,0.43
101,PositivePlanner,Your Positive Thoughts,planner,start,22-11-14 11:38:25.991,complete,22-11-14 11:39:03.481,38,5,0.27
101,PositiveKeepTrack,Positive Thinking Keep track,info,start,22-11-14 11:39:03.639,complete,22-11-14 11:39:26.007,23,5,0.16
101,PositiveRate,Positive Thinking Rate,survey,start,22-11-14 11:39:27.054,complete,22-11-14 11:39:33.796,6,5,1.05
101,ToolUnlockAlert,Tool Unlocked,info,start,22-11-14 11:39:34.579,,,0,5,0.78
101,ToolUnlockAlert,Tool Unlocked,info,start,22-11-14 11:39:34.650,complete,22-11-14 11:39:38.660,4,5,0.07
101,CWOAbout,About Connect With Others,info,start,22-11-14 11:39:45.066,,,0,5,6.41
101,CWOAbout,About Connect With Others,info,start,22-11-14 11:39:45.609,complete,22-11-14 11:39:56.395,11,5,0.54
102,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,13-11-14 13:09:24.358,,,0,1,0.00
102,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,13-11-14 13:09:24.609,complete,13-11-14 13:09:35.136,11,1,0.25
102,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,13-11-14 13:09:35.183,complete,13-11-14 13:10:14.136,39,1,0.05
102,CWOSequence,Connect With Others,sequence,start,13-11-14 13:10:20.612,,,0,1,6.48
102,CWOAbout,About Connect With Others,info,start,13-11-14 13:10:39.116,,,0,1,18.50
102,CWOAbout,About Connect With Others,info,start,13-11-14 13:10:39.327,complete,13-11-14 13:10:54.726,15,1,0.21
102,CWOPlanner,Your Plans,planner,start,13-11-14 13:10:54.834,back,13-11-14 13:10:58.821,4,1,0.11
102,CWOAbout,About Connect With Others,info,start,13-11-14 13:10:58.889,back,13-11-14 13:10:59.907,1,1,0.07
102,WalkAbout,Walking with awareness - Desciption,info,start,13-11-14 13:11:01.231,,,0,1,1.32
102,WalkAbout,Walking with awareness - Desciption,info,start,13-11-14 13:11:01.434,complete,13-11-14 13:11:08.493,7,1,0.20
102,WalkTry,Walking with awareness - Try it out,info,start,13-11-14 13:11:08.540,complete,13-11-14 13:11:32.252,24,1,0.05
102,WalkRate,Rate walking with awareness,survey,start,13-11-14 13:11:32.290,back,13-11-14 13:11:36.206,4,1,0.04
102,WalkTry,Walking with awareness - Try it out,info,start,13-11-14 13:11:36.233,complete,13-11-14 13:11:37.755,1,1,0.03
102,WalkRate,Rate walking with awareness,survey,start,13-11-14 13:11:37.797,back,13-11-14 13:11:40.862,3,1,0.04
102,WalkTry,Walking with awareness - Try it out,info,start,13-11-14 13:11:40.894,back,13-11-14 13:11:41.840,1,1,0.03
102,WalkAbout,Walking with awareness - Desciption,info,start,13-11-14 13:11:41.866,back,13-11-14 13:11:42.889,1,1,0.03
102,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,13-11-14 13:11:44.573,,,0,1,1.68
102,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,13-11-14 13:11:44.763,complete,13-11-14 13:11:50.441,6,1,0.19
102,BreatheTry,3 Minute Breathing Space - Try it out,info,start,13-11-14 13:11:50.480,back,13-11-14 13:11:59.132,9,1,0.04
102,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,13-11-14 13:11:59.162,back,13-11-14 13:12:00.018,1,1,0.03
102,KindAbout,Self Kindness - Desciption,info,start,13-11-14 13:12:01.209,,,0,1,1.19
102,KindAbout,Self Kindness - Desciption,info,start,13-11-14 13:12:01.464,complete,13-11-14 13:12:10.458,9,1,0.25
102,KindTry1,Self Kindness - Try it out,info,start,13-11-14 13:12:10.500,back,13-11-14 13:12:34.513,24,1,0.04
102,KindAbout,Self Kindness - Desciption,info,start,13-11-14 13:12:34.566,back,13-11-14 13:12:35.499,1,1,0.05
103,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,09-09-14 21:09:52.532,,,0,1,0.00
103,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,09-09-14 21:09:52.682,complete,09-09-14 21:11:24.787,92,1,0.15
103,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,09-09-14 21:11:24.838,complete,09-09-14 21:13:36.112,132,1,0.05
103,Settings,Settings,settings,start,09-09-14 21:13:41.916,,,0,1,5.80
103,bodyscan_unlock_FromNotif,bodyscan_unlock_label,sequence,start,09-09-14 21:13:55.649,,,0,1,13.73
103,bodyscan unlock msg 1 label,bodyscan_unlock_msg_1_label,info,start,02-10-14 19:23:26.163,,,0,2,1980570.51
103,bodyscan unlock msg 1 label,bodyscan_unlock_msg_1_label,info,start,02-10-14 19:23:26.292,complete,02-10-14 19:23:30.703,4,2,0.13
103,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,02-10-14 19:23:30.781,,,0,2,0.08
103,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,02-10-14 19:23:30.890,back,02-10-14 19:23:38.420,8,2,0.11
103,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,03-10-14 20:34:57.386,,,0,3,90678.97
103,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,03-10-14 20:34:57.542,back,03-10-14 20:35:02.971,5,3,0.16
103,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,23-11-14 18:58:26.504,,,0,4,4404203.53
103,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,23-11-14 18:58:26.647,back,23-11-14 18:58:27.763,1,4,0.14
103,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,06-12-14 22:19:20.982,,,0,5,1135253.22
103,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,06-12-14 22:19:21.095,back,06-12-14 22:19:24.378,3,5,0.11
103,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,12-12-14 19:37:35.942,,,0,6,508691.56
103,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,12-12-14 19:37:36.058,back,12-12-14 19:37:41.455,5,6,0.12
103,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,14-01-15 22:13:52.528,,,0,7,2860571.07
103,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,14-01-15 22:13:52.710,back,14-01-15 22:14:13.520,21,7,0.18
103,WalkAbout,Walking with awareness - Desciption,info,start,14-01-15 22:14:20.229,,,0,7,6.71
103,WalkAbout,Walking with awareness - Desciption,info,start,14-01-15 22:14:20.389,complete,14-01-15 22:14:47.014,27,7,0.16
103,WalkTry,Walking with awareness - Try it out,info,start,14-01-15 22:14:47.064,back,14-01-15 22:15:32.132,45,7,0.05
103,WalkAbout,Walking with awareness - Desciption,info,start,14-01-15 22:15:32.165,back,14-01-15 22:15:34.305,2,7,0.03
103,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,09-02-15 20:47:54.529,,,0,8,2241140.22
103,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,09-02-15 20:47:54.648,back,09-02-15 20:47:56.432,2,8,0.12
103,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,15-02-15 23:01:08.566,,,0,9,526392.13
103,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,15-02-15 23:01:08.693,back,15-02-15 23:01:12.216,4,9,0.13
104,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,17-09-14 23:42:38.184,,,0,1,0.00
104,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,17-09-14 23:42:38.399,complete,17-09-14 23:44:18.244,100,1,0.21
104,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,17-09-14 23:44:18.307,complete,17-09-14 23:45:23.383,65,1,0.06
104,WalkSequence,Walking With Awareness,sequence,start,17-09-14 23:45:25.846,,,0,1,2.46
104,WalkAbout,Walking with awareness - Desciption,info,start,17-09-14 23:45:30.858,,,0,1,5.01
104,WalkAbout,Walking with awareness - Desciption,info,start,17-09-14 23:45:31.070,back,17-09-14 23:45:52.001,21,1,0.21
104,CWOAbout,About Connect With Others,info,start,17-09-14 23:45:54.171,,,0,1,2.17
104,CWOAbout,About Connect With Others,info,start,17-09-14 23:45:54.348,back,17-09-14 23:46:00.270,6,1,0.18
104,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,17-09-14 23:46:02.859,,,0,1,2.59
104,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,17-09-14 23:46:03.115,back,17-09-14 23:46:09.096,6,1,0.26
104,KindAbout,Self Kindness - Desciption,info,start,17-09-14 23:46:10.512,,,0,1,1.42
104,KindAbout,Self Kindness - Desciption,info,start,17-09-14 23:46:10.702,back,17-09-14 23:46:17.477,7,1,0.19
104,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,17-09-14 23:46:48.181,,,0,1,30.70
